number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_lr,params_n_clusters,params_n_points,params_optimizer,params_reg_lambda,params_reg_type,params_tanh_x,params_use_tanh,state
38,51.559999999999995,2025-01-20 02:09:22.258843,2025-01-20 02:19:30.699428,0 days 00:10:08.440585,0.8603684874491672,0.9128001256735997,0.3022598529901853,0.0007492133733288829,32,3,SGD,0.11798827946318671,2,,False,COMPLETE
39,51.5,2025-01-20 02:12:22.835095,2025-01-20 02:16:53.513951,0 days 00:04:30.678856,0.8615443584382662,0.9655691464264716,0.2965922813329523,0.0015208979484801785,28,3,Adam,0.26722707150011,2,,False,COMPLETE
40,50.260000000000005,2025-01-20 02:16:53.601999,2025-01-20 02:19:59.206485,0 days 00:03:05.604486,0.47501111644407407,0.891710676654389,0.30258173295175617,0.0007868213788719828,15,4,Adam,0.0989065610792192,2,,False,COMPLETE
41,52.12,2025-01-20 02:19:30.759557,2025-01-20 02:20:45.215602,0 days 00:01:14.456045,0.5419295731568012,0.49325342506376424,0.4150007773364769,0.0015394494379354765,17,4,Adam,0.06317822648815873,2,,False,COMPLETE
42,51.76,2025-01-20 02:19:59.280812,2025-01-20 02:29:34.385757,0 days 00:09:35.104945,0.7014273835690241,0.4827909747644409,0.41908625541099004,0.0019188547558387063,36,13,SGD,0.016365035990681023,2,,False,COMPLETE
43,52.33,2025-01-20 02:20:45.281046,2025-01-20 02:30:45.428907,0 days 00:10:00.147861,0.6977439585865437,1.0589690079197898,0.4028248886218788,0.002396926693190675,35,9,SGD,0.022661559605622855,2,,False,COMPLETE
44,51.22,2025-01-20 02:29:34.461388,2025-01-20 02:39:04.564907,0 days 00:09:30.103519,0.7961856378710166,0.3138368299464584,0.39366979777430816,0.0027411127401582923,27,10,SGD,0.5286159704645048,2,,False,COMPLETE
45,52.339999999999996,2025-01-20 02:30:45.493407,2025-01-20 02:37:47.992154,0 days 00:07:02.498747,0.7701342013209717,1.2605005765951331,0.47541832931830136,0.002926443888066048,27,9,SGD,0.028177446355536543,2,,False,COMPLETE
46,50.49,2025-01-20 02:37:48.040634,2025-01-20 02:40:34.233296,0 days 00:02:46.192662,0.3589192081536021,1.3133905939781947,0.4739397503206064,0.005089213979958392,23,9,SGD,0.47476432142290487,2,,False,COMPLETE
47,50.31,2025-01-20 02:39:04.665704,2025-01-20 02:43:37.988634,0 days 00:04:33.322930,0.3379521438918139,1.340906108953288,0.4676642895875047,0.004438758059227589,25,9,SGD,0.16120119616045311,2,,False,COMPLETE
48,49.97,2025-01-20 02:40:34.290610,2025-01-20 02:50:52.770030,0 days 00:10:18.479420,0.6532319787954248,1.26924844680999,0.6042421963022535,0.00125790115276188,28,13,SGD,0.18487017716593473,2,,False,COMPLETE
49,48.730000000000004,2025-01-20 02:43:38.060772,2025-01-20 02:44:56.431089,0 days 00:01:18.370317,0.618783888263908,1.0782048074149237,0.6137724500893066,0.003144871237085486,19,12,Adam,0.06875750434604004,2,,False,COMPLETE
50,44.62,2025-01-20 02:44:56.523096,2025-01-20 02:46:12.973774,0 days 00:01:16.450678,0.7419027043674409,1.2492151212187816,0.9062809369993108,0.008096760807813259,28,12,SGD,0.024917420258507923,2,,False,COMPLETE
51,48.46,2025-01-20 02:46:13.049413,2025-01-20 02:58:30.656948,0 days 00:12:17.607535,1.9693375275704517,1.4306075263139024,0.5328227089568031,0.0012300173558137577,40,20,SGD,0.02833523810473243,2,,False,COMPLETE
52,52.18000000000001,2025-01-20 02:50:52.823891,2025-01-20 03:01:06.427387,0 days 00:10:13.603496,0.9607891741519318,1.0697058287732644,0.3343106579439533,0.0011534649866562828,34,3,SGD,0.027891970472615372,2,,False,COMPLETE
53,52.54,2025-01-20 02:58:30.747870,2025-01-20 03:14:47.290379,0 days 00:16:16.542509,0.9851322569248724,1.0773795989111161,0.4459009053836131,0.0015559822118841851,34,2,SGD,0.014813486061947585,2,,False,COMPLETE
54,52.23,2025-01-20 03:01:06.486677,2025-01-20 03:11:17.396374,0 days 00:10:10.909697,0.7728299685364628,0.8131506458498082,0.4373678506463407,0.0016329318394825106,34,2,SGD,0.052295133557481874,2,,False,COMPLETE
55,51.449999999999996,2025-01-20 03:11:17.449023,2025-01-20 03:21:38.471974,0 days 00:10:21.022951,0.5413443750204149,0.7975450600750162,0.44848924929497413,0.002646065937520319,31,1,SGD,0.053831231327031125,2,,False,COMPLETE
56,50.96000000000001,2025-01-20 03:14:47.369371,2025-01-20 03:28:48.016127,0 days 00:14:00.646756,0.990730816289035,1.1531027440508328,0.24990795765951263,0.002915395837911729,20,5,SGD,0.014618475685292622,0,,False,COMPLETE
57,50.23,2025-01-20 03:21:38.530073,2025-01-20 03:31:31.350785,0 days 00:09:52.820712,0.9857330668725969,1.1398648051926838,0.22604257158442126,0.0008559670984300609,20,5,SGD,0.014271729720363108,0,,False,COMPLETE
58,48.5,2025-01-20 03:28:48.095175,2025-01-20 03:33:05.527187,0 days 00:04:17.432012,0.8909458714477879,1.024956588109254,0.5380418693639776,0.0009481840008293848,64,37,SGD,0.0013563177569926891,2,,False,COMPLETE
59,46.83,2025-01-20 03:31:31.404974,2025-01-20 03:34:18.558140,0 days 00:02:47.153166,0.8401910502555422,1.5404845881872302,0.37305475970403446,0.0010004806145911573,64,40,SGD,0.00012042230133944733,2,,False,COMPLETE
60,47.85,2025-01-20 03:33:05.618946,2025-01-20 03:34:31.011556,0 days 00:01:25.392610,0.8175074095039072,1.4367340409496232,0.4850694513832138,0.0014940310578011365,39,28,Adam,0.040016117208615504,2,,False,COMPLETE
61,51.59,2025-01-20 03:34:18.610487,2025-01-20 03:36:08.494692,0 days 00:01:49.884205,0.5649385045897197,1.6939677133754483,0.4868406923120963,0.0006514145137118474,57,7,Adam,0.08511431183072027,2,,False,COMPLETE
62,52.33,2025-01-20 03:34:31.096399,2025-01-20 03:49:59.386125,0 days 00:15:28.289726,0.7418779490630073,0.9038289402561019,0.451045777600996,0.0007031357201318764,35,2,SGD,0.08818480696519239,2,,False,COMPLETE
63,52.370000000000005,2025-01-20 03:36:08.560992,2025-01-20 03:46:12.841975,0 days 00:10:04.280983,0.755898182821,0.8465986071116531,0.443225078040331,0.0035820255332974006,35,2,SGD,0.036584376422958795,2,,False,COMPLETE
64,51.38,2025-01-20 03:46:12.896564,2025-01-20 03:56:23.764330,0 days 00:10:10.867766,0.7001816377315531,1.2113335456459402,0.34019749066007077,0.0033797088395962783,36,1,SGD,0.03075298947767893,2,,False,COMPLETE
65,52.21,2025-01-20 03:49:59.463800,2025-01-20 03:59:22.505173,0 days 00:09:23.041373,0.9291430898444253,1.1944433802135204,0.3399516359155268,0.014367787561648748,30,4,SGD,0.03160149627089642,2,,False,COMPLETE
66,52.03,2025-01-20 03:56:23.817601,2025-01-20 03:57:22.175145,0 days 00:00:58.357544,1.3270532138630788,0.6023113529924712,0.5208355064287843,0.013592420322151407,31,6,SGD,0.011246044791953628,2,,False,COMPLETE
67,52.470000000000006,2025-01-20 03:57:22.230728,2025-01-20 04:08:12.781623,0 days 00:10:50.550895,1.1340310452693654,0.955469122497224,0.5580475537048419,0.005699063460999079,72,8,SGD,0.018904385617437226,0,,False,COMPLETE
68,52.480000000000004,2025-01-20 03:59:22.585944,2025-01-20 04:14:15.553620,0 days 00:14:52.967676,1.1422150601011842,1.0539373370289626,0.43046633188560096,0.0052117171781956555,45,10,SGD,0.0072808540783280565,0,,False,COMPLETE
69,51.5,2025-01-20 04:08:12.851378,2025-01-20 04:19:10.475782,0 days 00:10:57.624404,1.1353517742016077,0.9588558423311704,0.6332249938764402,0.008662545073443304,73,8,SGD,0.0035033461754447183,0,,False,COMPLETE
70,51.559999999999995,2025-01-20 04:14:15.636119,2025-01-20 04:29:48.147021,0 days 00:15:32.510902,1.1258202802872823,0.9570272546149449,0.6419022209172389,0.009644743272096072,72,7,SGD,0.003560309903481353,0,2.7622945203471705,True,COMPLETE
71,52.28,2025-01-20 04:19:10.532077,2025-01-20 04:30:07.589642,0 days 00:10:57.057565,1.2761785347120151,0.8743531482360813,0.5754918300301336,0.005726803590659679,71,7,SGD,0.00219951153602009,0,1.8164214676025092,True,COMPLETE
72,51.55,2025-01-20 04:29:48.234912,2025-01-20 04:46:16.415087,0 days 00:16:28.180175,1.0404881585618229,0.8480653023220821,0.552125290964821,0.005658300344850922,49,11,SGD,0.006903651157943333,0,,False,COMPLETE
73,52.629999999999995,2025-01-20 04:30:07.648351,2025-01-20 04:35:07.156955,0 days 00:04:59.508604,0.8990841077400124,0.8568143358767535,0.5051661189037391,0.003874206704148081,50,5,SGD,0.007055653069409812,0,,False,COMPLETE
74,52.300000000000004,2025-01-20 04:35:07.228047,2025-01-20 04:37:56.055345,0 days 00:02:48.827298,1.0033122401914452,0.8266331992797351,0.5579977876188816,0.005010886076758633,44,5,SGD,0.006805044393705472,0,,False,COMPLETE
75,52.470000000000006,2025-01-20 04:37:56.125584,2025-01-20 04:48:23.034338,0 days 00:10:26.908754,1.0500559095355786,0.8513863804952488,0.5187683191572188,0.003892553575474818,49,2,SGD,0.01822934649567631,0,,False,COMPLETE
76,52.43,2025-01-20 04:46:16.506738,2025-01-20 05:02:13.662756,0 days 00:15:57.156018,1.0447145147767891,0.7798847403429069,0.503914635671594,0.0034528111233851923,53,2,SGD,0.01879959107799793,0,,False,COMPLETE
77,52.64,2025-01-20 04:48:23.085971,2025-01-20 04:58:47.484534,0 days 00:10:24.398563,1.0654313397157709,0.7646646487407208,0.4282016616048524,0.003965422967183097,49,2,SGD,0.0007887226915325298,0,,False,COMPLETE
78,51.7,2025-01-20 04:58:47.555553,2025-01-20 05:09:20.676793,0 days 00:10:33.121240,1.0545631928856523,0.7374883293348338,0.5035249160669287,0.004079084850381583,55,1,SGD,0.00083152372510297,0,,False,COMPLETE
79,51.970000000000006,2025-01-20 05:02:13.749179,2025-01-20 05:16:47.663095,0 days 00:14:33.913916,1.1602132021768032,1.0216597047769689,0.4292750255289702,0.007444696046958255,50,1,SGD,0.000686111471413189,0,,False,COMPLETE
80,52.370000000000005,2025-01-20 05:09:20.746908,2025-01-20 05:20:11.615372,0 days 00:10:50.868464,0.903788189378465,0.5617222339979012,0.42603187926369773,0.00674027733693249,59,3,SGD,0.0007474455709964987,0,,False,COMPLETE
81,52.470000000000006,2025-01-20 05:16:47.746888,2025-01-20 05:25:06.033772,0 days 00:08:18.286884,0.9136573927322938,0.5434885157292346,0.4646660843040481,0.0059300822892752745,48,4,SGD,0.000269016757942059,0,,False,COMPLETE
82,52.559999999999995,2025-01-20 05:20:11.672169,2025-01-20 05:24:35.292036,0 days 00:04:23.619867,1.0485252071195637,0.7684983234433644,0.5275951119048125,0.006007442649593635,47,3,SGD,0.017623801126909762,0,,False,COMPLETE
83,51.89,2025-01-20 05:24:35.349118,2025-01-20 05:27:32.059075,0 days 00:02:56.709957,1.0713761645895632,0.9353050612157393,0.5933978431959701,0.005828668352971858,48,4,SGD,0.0002819255764841323,0,,False,COMPLETE
84,52.449999999999996,2025-01-20 05:25:06.112672,2025-01-20 05:31:00.572816,0 days 00:05:54.460144,1.1004439104256312,0.6691180417839525,0.46686311582861734,0.005465332084333458,48,4,SGD,0.0002988726220294454,0,,False,COMPLETE
85,52.62,2025-01-20 05:27:32.129652,2025-01-20 05:36:43.455004,0 days 00:09:11.325352,0.9683072667993418,1.0104105170551179,0.4688047802915795,0.004617464491860433,44,3,SGD,0.0004572852266490068,0,,False,COMPLETE
86,52.38,2025-01-20 05:31:00.667252,2025-01-20 05:47:46.321385,0 days 00:16:45.654133,0.9680671369664612,1.1081482258847026,0.3662986621174605,0.0046167784818497495,44,3,SGD,0.00014843010480704584,0,,False,COMPLETE
87,52.56999999999999,2025-01-20 05:36:43.512178,2025-01-20 05:40:34.353954,0 days 00:03:50.841776,0.9482693556295023,1.1088351309671292,0.38498888397403097,0.0076393371718660955,44,6,SGD,0.00041643791956631445,0,,False,COMPLETE
88,52.39,2025-01-20 05:40:34.406718,2025-01-20 05:44:54.712351,0 days 00:04:20.305633,0.9657495345919698,1.0342110459652143,0.3649785518472929,0.007557753680583731,44,6,SGD,0.00041440050759523347,0,,False,COMPLETE
89,51.959999999999994,2025-01-20 05:44:54.773554,2025-01-20 05:47:16.080424,0 days 00:02:21.306870,1.3307882540041966,1.1094976039755615,0.3878539774247918,0.004500879104386299,41,10,SGD,0.0005895914087434757,0,,False,COMPLETE
90,52.52,2025-01-20 05:47:16.146871,2025-01-20 05:49:40.985034,0 days 00:02:24.838163,1.1763283952283652,0.9934842996530312,0.4097620278818738,0.009032342159036436,38,8,SGD,0.0010942161723782793,0,,False,COMPLETE
91,52.71,2025-01-20 05:47:46.403954,2025-01-20 05:51:32.841631,0 days 00:03:46.437677,1.1836411508516296,0.9749248540714411,0.4087775544312041,0.009190090982416731,38,5,SGD,0.00045061210214283225,0,,False,COMPLETE
92,52.62,2025-01-20 05:49:41.037732,2025-01-20 05:51:50.912480,0 days 00:02:09.874748,1.1490695078124786,1.0000523824378162,0.41271269539691563,0.008919091818868324,46,8,SGD,0.00045437656999353614,0,,False,COMPLETE
93,52.62,2025-01-20 05:51:32.928690,2025-01-20 05:55:01.346380,0 days 00:03:28.417690,1.2661681769540862,1.0158725950156398,0.4116459249774002,0.00930240607903856,38,5,SGD,0.0003793840175400936,0,,False,COMPLETE
94,52.580000000000005,2025-01-20 05:51:50.971919,2025-01-20 05:54:32.246382,0 days 00:02:41.274463,1.2380145821614648,0.9875955457788311,0.4100691613357091,0.009718973202597014,37,5,SGD,0.00041706673827038824,0,,False,COMPLETE
95,51.78,2025-01-20 05:54:32.307497,2025-01-20 05:56:55.145223,0 days 00:02:22.837726,1.258842032945054,0.9964348952709742,0.31134758805735735,0.017035790212473305,38,5,SGD,0.0004917862743966376,0,,False,COMPLETE
96,51.77,2025-01-20 05:55:01.439012,2025-01-20 05:58:50.032162,0 days 00:03:48.593150,1.2910571984302077,1.0031677062518345,0.3135225047853061,0.011789574636104663,42,5,SGD,0.0001914838993942862,0,,False,COMPLETE
97,52.03,2025-01-20 05:56:55.201988,2025-01-20 05:58:46.240862,0 days 00:01:51.038874,1.3802048648690284,0.7488656198654438,0.38686164222034203,0.011357366217628222,46,6,SGD,0.00020857728008427974,0,,False,COMPLETE
98,52.580000000000005,2025-01-20 05:58:46.298122,2025-01-20 06:01:00.594598,0 days 00:02:14.296476,1.215680751244247,1.1774596794189693,0.45759147685305696,0.012873905012713212,51,6,Adam,0.00036736276210135114,0,,False,COMPLETE
99,52.17,2025-01-20 05:58:50.127656,2025-01-20 06:00:04.792241,0 days 00:01:14.664585,1.2239735134753178,1.1785788100582995,0.3566705083738026,0.010040918223198534,51,6,Adam,0.0003571527264280507,0,,False,COMPLETE
100,45.1,2025-01-20 06:00:04.861423,2025-01-20 06:08:36.312182,0 days 00:08:31.450759,1.4287940394289087,0.884589512196125,0.27891958298788494,0.013310220399318081,43,27,SGD,0.0005307453898933833,0,,False,COMPLETE
101,52.6,2025-01-20 06:01:00.656293,2025-01-20 06:02:16.647347,0 days 00:01:15.991054,1.1878862874611236,1.1179647668574926,0.45861687156381403,0.008272203018110215,40,7,Adam,0.0005353256901705458,0,,False,COMPLETE
102,52.6,2025-01-20 06:02:16.704038,2025-01-20 06:03:33.692896,0 days 00:01:16.988858,1.2173600199117105,1.116659696337739,0.45978521527216143,0.01641205991480868,40,7,Adam,0.0005606594586082157,0,,False,COMPLETE
103,52.239999999999995,2025-01-20 06:03:33.749251,2025-01-20 06:04:39.334037,0 days 00:01:05.584786,1.3632632384830636,1.1356456244936666,0.3918207134674443,0.01983310862143334,40,7,Adam,0.0005274367575313424,0,,False,COMPLETE
104,52.739999999999995,2025-01-20 06:04:39.382885,2025-01-20 06:05:48.461235,0 days 00:01:09.078350,1.1833050163269192,1.2302043702594934,0.4633246381045505,0.016635565177176008,43,6,Adam,0.00038376923947441285,0,,False,COMPLETE
105,46.48,2025-01-20 06:05:48.516621,2025-01-20 06:07:02.542613,0 days 00:01:14.025992,1.4377305944651297,1.3310462535242304,0.4587186076327856,0.02602814349560005,42,28,Adam,0.0003543052115459063,0,,False,COMPLETE
106,49.480000000000004,2025-01-20 06:07:02.608833,2025-01-20 06:08:36.491179,0 days 00:01:33.882346,1.2002393699937255,1.217014685092688,0.48019327488993174,0.015959451832383415,37,20,Adam,0.0006299459674814194,0,,False,COMPLETE
107,52.35999999999999,2025-01-20 06:08:36.402507,2025-01-20 06:09:44.982550,0 days 00:01:08.580043,1.207333347033292,1.2140579360707473,0.4858462765420303,0.01786684975010775,40,8,Adam,0.000642751532364381,0,,False,COMPLETE
108,52.459999999999994,2025-01-20 06:08:36.587841,2025-01-20 06:09:54.076985,0 days 00:01:17.489144,1.2557089635501402,1.0444307598744704,0.4342120776544015,0.020903206137629755,40,8,Adam,0.0015299313535381317,0,,False,COMPLETE
109,51.99,2025-01-20 06:09:45.063925,2025-01-20 06:11:38.013885,0 days 00:01:52.949960,1.4822167860550737,1.2803925688251274,0.4043340023286033,0.012770469152772891,52,10,Adam,0.001588604135706897,0,,False,COMPLETE
110,52.73,2025-01-20 06:09:54.140619,2025-01-20 06:11:39.229681,0 days 00:01:45.089062,1.307614482656246,1.2956996114295758,0.41912907752528206,0.01283471794703641,46,4,Adam,0.000933373650646273,0,,False,COMPLETE
111,52.800000000000004,2025-01-20 06:11:38.096501,2025-01-20 06:13:14.712414,0 days 00:01:36.615913,1.3058371311998642,1.1691557233592722,0.4191855523881878,0.00905739993929015,46,4,Adam,0.0010818735668603524,0,,False,COMPLETE
112,52.690000000000005,2025-01-20 06:11:39.297647,2025-01-20 06:12:53.157882,0 days 00:01:13.860235,1.2983292701154279,1.3079814058835038,0.4165976021616039,0.010432011116367391,46,4,Adam,0.000910593656864153,0,,False,COMPLETE
113,50.6,2025-01-20 06:12:53.208093,2025-01-20 06:13:35.752420,0 days 00:00:42.544327,1.3218975634702943,1.5074593861060057,0.4178380572973624,0.010608454678668435,5,4,Adam,0.0009199643930422828,0,,False,COMPLETE
114,52.900000000000006,2025-01-20 06:13:14.800552,2025-01-20 06:14:34.271002,0 days 00:01:19.470450,1.2996059483533826,1.365530957960323,0.4268429780146297,0.008542497363592265,47,4,Adam,0.0009797791004244668,0,,False,COMPLETE
115,52.42,2025-01-20 06:13:35.810856,2025-01-20 06:14:54.851604,0 days 00:01:19.040748,1.5739156652652133,1.3741338695949166,0.49592130330617473,0.008513180752564733,46,7,Adam,0.001114743175181243,0,,False,COMPLETE
116,52.88,2025-01-20 06:14:34.342008,2025-01-20 06:15:58.153205,0 days 00:01:23.811197,1.1741037862330654,1.3400712967593764,0.4356170213414913,0.008536135943914207,46,4,Adam,0.001993496029709779,0,,False,COMPLETE
117,52.86,2025-01-20 06:14:54.903252,2025-01-20 06:16:09.233646,0 days 00:01:14.330394,1.3392702933440082,1.3056561143786616,0.44096418309090907,0.006696752316488001,46,4,Adam,0.0008216735871657348,0,,False,COMPLETE
118,52.75,2025-01-20 06:15:58.235252,2025-01-20 06:17:49.621336,0 days 00:01:51.386084,1.2965119083626513,1.3729537936820249,0.43926929942764076,0.006454669211728648,46,3,Adam,0.002351740631477883,0,,False,COMPLETE
119,52.76,2025-01-20 06:16:09.294835,2025-01-20 06:17:38.125373,0 days 00:01:28.830538,1.3565575918857002,1.3711353682211689,0.4384346593533081,0.006962204370039733,46,3,Adam,0.0021895966080299725,0,,False,COMPLETE
120,52.75,2025-01-20 06:17:38.185077,2025-01-20 06:19:15.070875,0 days 00:01:36.885798,1.3579688839770983,1.3835550190931938,0.4386111846632155,0.006885825205854456,53,3,Adam,0.001998097618621185,0,,False,COMPLETE
121,51.81,2025-01-20 06:17:49.697301,2025-01-20 06:19:40.578457,0 days 00:01:50.881156,1.356005704187038,1.4099555206143126,0.4385362429713261,0.007060161589777156,53,1,Adam,0.0020519734914023298,0,,False,COMPLETE
122,51.85999999999999,2025-01-20 06:19:15.139947,2025-01-20 06:20:49.746687,0 days 00:01:34.606740,1.3566845337742446,1.387615697439056,0.4361544475577609,0.006684981902500052,50,1,Adam,0.002039626615690048,0,,False,COMPLETE
123,52.6,2025-01-20 06:19:40.663155,2025-01-20 06:21:03.284642,0 days 00:01:22.621487,1.4978074263381533,1.4704239432812332,0.37747434338237273,0.006602491111836017,50,4,Adam,0.0019149335602506202,0,,False,COMPLETE
124,52.53,2025-01-20 06:20:49.818390,2025-01-20 06:22:20.778518,0 days 00:01:30.960128,1.408232362506916,1.4633096890937485,0.37095799162476195,0.0109270507032608,47,2,Adam,0.0012959708418845356,0,,False,COMPLETE
125,52.56999999999999,2025-01-20 06:21:03.357528,2025-01-20 06:23:09.412852,0 days 00:02:06.055324,1.2989275097898552,1.322730050856273,0.43001356006853425,0.01048830672087236,57,2,Adam,0.003081603345261087,0,,False,COMPLETE
126,53.010000000000005,2025-01-20 06:22:20.845586,2025-01-20 06:23:47.055815,0 days 00:01:26.210229,1.2947193975081457,1.3124423031844201,0.4483998750776984,0.014364757512661797,58,4,Adam,0.0025820682150776595,0,,False,COMPLETE
127,52.86,2025-01-20 06:23:09.491419,2025-01-20 06:24:57.112479,0 days 00:01:47.621060,1.298223963791334,1.3713139957362603,0.4462372304083259,0.0077282168876084125,55,4,Adam,0.0025174795482048825,0,,False,COMPLETE
128,52.82,2025-01-20 06:23:47.117640,2025-01-20 06:25:08.381615,0 days 00:01:21.263975,1.3060194975590675,1.2873412807345441,0.4449588653532173,0.014576670232211009,55,3,Adam,0.0009362004691374935,0,,False,COMPLETE
129,52.370000000000005,2025-01-20 06:24:57.199796,2025-01-20 06:27:18.312192,0 days 00:02:21.112396,1.4591456795676918,1.2776667149728758,0.3499580092762453,0.008245713445268128,55,3,Adam,0.0028081883191274875,0,,False,COMPLETE
130,52.769999999999996,2025-01-20 06:25:08.453839,2025-01-20 06:26:59.479982,0 days 00:01:51.026143,1.4462714035282938,1.6043417024935025,0.3961639318876272,0.015090898052974979,58,3,Adam,0.0028978610792856846,0,,False,COMPLETE
131,52.65,2025-01-20 06:26:59.537279,2025-01-20 06:28:19.835913,0 days 00:01:20.298634,1.7066629286575776,1.6171501227092295,0.44675163050752287,0.014968887876759755,53,3,Adam,0.0026702446778421665,0,,False,COMPLETE
132,52.78,2025-01-20 06:27:18.399469,2025-01-20 06:29:28.877661,0 days 00:02:10.478192,1.3997850751473526,1.5954292429461527,0.39738920625338847,0.014572197615081516,59,3,Adam,0.002638868376984069,0,,False,COMPLETE
133,52.54,2025-01-20 06:28:19.895197,2025-01-20 06:29:50.491223,0 days 00:01:30.596026,1.546852998109299,1.3547291678789422,0.3941111447569161,0.01894498652306775,59,4,Adam,0.0012846910457070607,0,,False,COMPLETE
134,52.559999999999995,2025-01-20 06:29:28.967963,2025-01-20 06:31:05.219777,0 days 00:01:36.251814,1.5272332958416153,1.3651885050796926,0.39927243538318585,0.02490038512685509,59,4,Adam,0.004168925400376806,0,,False,COMPLETE
135,49.730000000000004,2025-01-20 06:29:50.549084,2025-01-20 06:31:25.253414,0 days 00:01:34.704330,1.3856167681392195,1.8762434339628724,0.20217953777086045,0.022824826780794852,61,3,Adam,0.004004476599855614,0,,False,COMPLETE
136,52.72,2025-01-20 06:31:05.295493,2025-01-20 06:33:05.420978,0 days 00:02:00.125485,1.4022480653789446,1.597982281394389,0.442768668282857,0.07982607234870215,61,3,Adam,0.0018301565639176783,0,,False,COMPLETE
137,52.849999999999994,2025-01-20 06:31:25.313296,2025-01-20 06:33:11.809023,0 days 00:01:46.495727,1.4116581860004296,1.610409340759737,0.4499549788943316,0.06589419833589547,58,3,Adam,0.001883044631785642,0,,False,COMPLETE
138,50.349999999999994,2025-01-20 06:33:05.499746,2025-01-20 06:35:13.776758,0 days 00:02:08.277012,1.302829059289189,1.7401447222295627,0.47678719717968915,0.015185226673552304,55,22,Adam,0.0025102834582051998,0,,False,COMPLETE
139,52.559999999999995,2025-01-20 06:33:11.871972,2025-01-20 06:34:35.063024,0 days 00:01:23.191052,1.4547832784787003,1.53177062225468,0.4890081272776214,0.05017688717352361,55,2,Adam,0.0023446600031034035,0,,False,COMPLETE
140,50.760000000000005,2025-01-20 06:34:35.117890,2025-01-20 06:36:04.165123,0 days 00:01:29.047233,1.324394702909837,1.6848528238693266,0.4737397060860267,0.03297749394021973,63,22,Adam,0.0015894933111190394,0,,False,COMPLETE
141,51.449999999999996,2025-01-20 06:35:13.865476,2025-01-20 06:38:28.120537,0 days 00:03:14.255061,1.349088584513795,1.6238751173501507,0.4471492703154114,0.007279854078179889,57,1,Adam,0.0034441747605679705,0,,False,COMPLETE
142,51.339999999999996,2025-01-20 06:36:04.221891,2025-01-20 06:37:45.190498,0 days 00:01:40.968607,1.358172776552358,1.4238753115801135,0.4507842862202033,0.012274168245915068,57,1,Adam,0.003292214930085965,0,,False,COMPLETE
143,52.669999999999995,2025-01-20 06:37:45.256561,2025-01-20 06:39:37.195972,0 days 00:01:51.939411,1.402695146244975,1.253125018786804,0.4242244459951451,0.007278516892973532,66,3,Adam,0.0011093502830053744,0,,False,COMPLETE
144,52.26,2025-01-20 06:38:28.196537,2025-01-20 06:40:18.109436,0 days 00:01:49.912899,1.2755671039827587,1.2777554225454233,0.33156263972833017,0.014193494703649511,59,3,Adam,0.0011135002310961872,0,,False,COMPLETE
145,52.35999999999999,2025-01-20 06:39:37.255438,2025-01-20 06:41:18.125452,0 days 00:01:40.870014,1.2892559592071653,1.2854579180760184,0.32876650378757244,0.006385303628994651,59,5,Adam,0.005336117297577321,0,,False,COMPLETE
146,52.68000000000001,2025-01-20 06:40:18.188291,2025-01-20 06:41:44.881684,0 days 00:01:26.693393,1.4602054386182164,1.3980506806653765,0.37548841767724533,0.06041331026906493,58,5,Adam,0.0013728483164637104,0,,False,COMPLETE
147,52.459999999999994,2025-01-20 06:41:18.195141,2025-01-20 06:42:50.148008,0 days 00:01:31.952867,1.473472274484523,1.388864158456445,0.383241121006146,0.052479924306383714,54,2,Adam,0.0013873703707875087,0,,False,COMPLETE
148,52.54,2025-01-20 06:41:44.976509,2025-01-20 06:43:33.194583,0 days 00:01:48.218074,1.4148276984539903,1.4460855686974512,0.4286057187757851,0.011857831422755125,54,2,Adam,0.0017314348806937111,0,,False,COMPLETE
149,52.7,2025-01-20 06:42:50.205399,2025-01-20 06:44:06.350872,0 days 00:01:16.145473,1.4168131780302409,1.582680417311164,0.4248067709008212,0.01181098262078607,52,4,Adam,0.0017785661170781847,0,,False,COMPLETE
150,52.82,2025-01-20 06:43:33.286587,2025-01-20 06:44:44.896403,0 days 00:01:11.609816,1.3413090335330122,1.4944763521450264,0.3999050795418337,0.018343737127535925,48,4,Adam,0.0025340028298987006,0,,False,COMPLETE
151,52.7,2025-01-20 06:44:06.413656,2025-01-20 06:45:46.132640,0 days 00:01:39.718984,1.2538034975387875,1.2399805618552404,0.39759251593759154,0.007840386247171269,63,4,Adam,0.002547355990239956,0,,False,COMPLETE
152,49.68,2025-01-20 06:44:44.975617,2025-01-20 06:46:41.538005,0 days 00:01:56.562388,1.3296052304547339,1.497757553618319,0.8004566490798198,0.018579668693634237,48,4,Adam,0.0023694700429866032,0,,False,COMPLETE
153,52.980000000000004,2025-01-20 06:45:46.190775,2025-01-20 06:47:05.039831,0 days 00:01:18.849056,1.3272556075376485,1.6460309060964944,0.4560810033223933,0.042464437993296356,45,3,Adam,0.002188824638879913,0,,False,COMPLETE
154,52.89,2025-01-20 06:46:41.628910,2025-01-20 06:48:01.046244,0 days 00:01:19.417334,1.3835492036215646,1.660710926892303,0.4612814380534733,0.01399846751691177,45,6,Adam,0.0009554317992621609,0,,False,COMPLETE
