number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_n_clusters,params_n_neighbors,state
154,43.730000000000004,2025-01-21 17:16:14.962515,2025-01-21 17:16:38.765600,0 days 00:00:23.803085,0.11092224589521403,0.933054389360975,0.42056359679015787,30,5,COMPLETE
155,51.04,2025-01-21 17:16:38.841502,2025-01-21 17:17:06.609374,0 days 00:00:27.767872,1.4247660813221548,0.4282653262887373,0.5659975308088326,39,8,COMPLETE
156,49.05,2025-01-21 17:17:06.680013,2025-01-21 17:17:32.996976,0 days 00:00:26.316963,0.7773487813116929,0.7850580704216111,0.7278057517822732,37,4,COMPLETE
157,50.18,2025-01-21 17:17:33.076944,2025-01-21 17:18:01.892677,0 days 00:00:28.815733,1.764322569064271,1.1248062941278822,0.22879983641484972,41,7,COMPLETE
158,52.01,2025-01-21 17:18:01.962990,2025-01-21 17:18:25.042484,0 days 00:00:23.079494,1.0735725491049648,0.5794000029007242,0.45312235985098254,27,5,COMPLETE
159,48.75,2025-01-21 17:18:25.122697,2025-01-21 17:18:47.789466,0 days 00:00:22.666769,0.4386364620776985,0.6127091754585255,0.6488759313436547,27,6,COMPLETE
160,0.5,2025-01-21 17:18:47.859825,2025-01-21 17:19:09.218124,0 days 00:00:21.358299,0.010799758055757908,2.068074620322396,0.4932923884031298,23,6,COMPLETE
161,47.910000000000004,2025-01-21 17:19:09.299886,2025-01-21 17:19:32.727505,0 days 00:00:23.427619,2.5399099446420554,1.3220893265390672,0.8506868000033565,29,4,COMPLETE
162,51.81,2025-01-21 17:19:32.797404,2025-01-21 17:19:57.150030,0 days 00:00:24.352626,1.3425117442725931,0.7524366406615175,0.40295589660774384,32,5,COMPLETE
163,51.12,2025-01-21 17:19:57.218817,2025-01-21 17:20:23.170027,0 days 00:00:25.951210,0.9824195863786064,0.5294304493759948,0.31323045795361504,34,3,COMPLETE
164,52.33,2025-01-21 17:20:23.266425,2025-01-21 17:20:46.303402,0 days 00:00:23.036977,1.1327942300696603,0.9709916349742937,0.4575297109838139,27,5,COMPLETE
165,51.27,2025-01-21 17:20:46.361198,2025-01-21 17:21:08.963620,0 days 00:00:22.602422,0.8726488510349997,1.603081418654709,0.5777646087012456,27,5,COMPLETE
166,51.519999999999996,2025-01-21 17:21:09.046754,2025-01-21 17:21:30.553679,0 days 00:00:21.506925,1.6706737058199062,1.0524985882474518,0.4664494645223516,25,4,COMPLETE
167,50.12,2025-01-21 17:21:30.613208,2025-01-21 17:21:57.193059,0 days 00:00:26.579851,1.1923610531262345,0.9110945120652542,0.2686664444786054,37,23,COMPLETE
168,50.849999999999994,2025-01-21 17:21:57.265976,2025-01-21 17:22:26.325221,0 days 00:00:29.059245,1.445856022016726,0.759629278911056,0.3336996643744389,42,2,COMPLETE
169,51.89,2025-01-21 17:22:26.394700,2025-01-21 17:22:50.245323,0 days 00:00:23.850623,0.7242221408525008,1.1712416031598434,0.525849046251965,30,7,COMPLETE
170,50.64999999999999,2025-01-21 17:22:50.346945,2025-01-21 17:23:20.039703,0 days 00:00:29.692758,2.058206213440668,0.9452134405657223,0.449413019843514,45,10,COMPLETE
171,50.46000000000001,2025-01-21 17:23:20.107493,2025-01-21 17:23:39.832343,0 days 00:00:19.724850,1.0222467380679967,0.6590397904464699,0.6651350014333023,21,5,COMPLETE
172,51.57000000000001,2025-01-21 17:23:39.911841,2025-01-21 17:24:03.873510,0 days 00:00:23.961669,1.1290463301948412,0.3698863160718669,0.37290133637593165,31,6,COMPLETE
173,52.53,2025-01-21 17:24:03.938569,2025-01-21 17:24:29.828320,0 days 00:00:25.889751,0.8895436391872549,0.8432563632341851,0.4216540629886702,33,6,COMPLETE
174,51.9,2025-01-21 17:24:29.928967,2025-01-21 17:24:55.723147,0 days 00:00:25.794180,0.9633844311920698,0.887991190723927,0.5575620808423181,33,4,COMPLETE
175,30.84,2025-01-21 17:24:55.818981,2025-01-21 17:25:22.337361,0 days 00:00:26.518380,0.6028266654193076,0.5677057172851804,0.044984110897744796,35,6,COMPLETE
176,52.27,2025-01-21 17:25:22.407428,2025-01-21 17:25:45.575337,0 days 00:00:23.167909,1.400060961449099,1.2367039044861579,0.46015483686146985,28,6,COMPLETE
177,52.35999999999999,2025-01-21 17:25:45.634359,2025-01-21 17:26:08.931864,0 days 00:00:23.297505,0.8545426694641812,1.4096928295532887,0.3643753298660951,29,6,COMPLETE
178,51.980000000000004,2025-01-21 17:26:09.003433,2025-01-21 17:26:32.507813,0 days 00:00:23.504380,0.8575982214475567,1.4725334207848833,0.347745920520621,28,7,COMPLETE
179,50.24999999999999,2025-01-21 17:26:32.570740,2025-01-21 17:26:53.321466,0 days 00:00:20.750726,0.7874077409939274,1.5250187137700237,0.2575939787243636,24,7,COMPLETE
180,51.32,2025-01-21 17:26:53.379657,2025-01-21 17:27:16.226435,0 days 00:00:22.846778,0.9077245746873769,2.0833622026520184,0.30361106113843656,27,7,COMPLETE
181,51.21,2025-01-21 17:27:16.298703,2025-01-21 17:27:39.322899,0 days 00:00:23.024196,0.5559001052560218,1.7783146329684343,0.48381057443424086,28,6,COMPLETE
182,52.03,2025-01-21 17:27:39.386880,2025-01-21 17:28:03.355605,0 days 00:00:23.968725,0.6893137097757184,1.3276303044189006,0.3584462656752909,29,7,COMPLETE
183,52.49,2025-01-21 17:28:03.435710,2025-01-21 17:28:25.791686,0 days 00:00:22.355976,0.8879017506382297,1.3891423569184098,0.37991341857086935,26,8,COMPLETE
184,52.7,2025-01-21 17:28:25.847040,2025-01-21 17:28:46.032815,0 days 00:00:20.185775,0.7377189208382451,1.2528674171690097,0.41520381448108323,23,8,COMPLETE
185,49.9,2025-01-21 17:28:46.111481,2025-01-21 17:29:06.546047,0 days 00:00:20.434566,0.3283176066502089,1.349115081457785,0.43259267806827084,23,8,COMPLETE
186,51.980000000000004,2025-01-21 17:29:06.641538,2025-01-21 17:29:28.047818,0 days 00:00:21.406280,0.6958155116067206,1.2349685716906798,0.5156393099978054,25,5,COMPLETE
187,50.43,2025-01-21 17:29:28.131554,2025-01-21 17:29:45.998808,0 days 00:00:17.867254,0.646238475698913,1.0596096595248923,0.6169324623686276,16,6,COMPLETE
188,49.03,2025-01-21 17:29:46.092922,2025-01-21 17:30:05.247047,0 days 00:00:19.154125,0.4973112681239996,2.05245649852938,0.3003091735994287,19,5,COMPLETE
189,52.190000000000005,2025-01-21 17:30:05.309635,2025-01-21 17:30:27.125514,0 days 00:00:21.815879,0.787284854935112,1.686806764495448,0.4374358234665646,25,7,COMPLETE
190,51.480000000000004,2025-01-21 17:30:27.198243,2025-01-21 17:30:47.569789,0 days 00:00:20.371546,0.774453651550652,1.7904869809659765,0.5588631494131833,23,7,COMPLETE
191,48.4,2025-01-21 17:30:47.640131,2025-01-21 17:31:07.802580,0 days 00:00:20.162449,0.9619976806406884,2.21665358460232,0.20438166841203162,21,8,COMPLETE
192,52.42,2025-01-21 17:31:07.884835,2025-01-21 17:31:30.378615,0 days 00:00:22.493780,0.8407610542154986,1.3116117095408393,0.41225144742828107,26,6,COMPLETE
193,52.470000000000006,2025-01-21 17:31:30.457994,2025-01-21 17:31:51.891043,0 days 00:00:21.433049,0.7332029744856963,1.356125942695678,0.4132803131538895,25,6,COMPLETE
194,51.54,2025-01-21 17:31:51.969495,2025-01-21 17:32:13.508164,0 days 00:00:21.538669,0.5512644982671592,1.4479384918615674,0.3635817788235546,25,7,COMPLETE
195,52.26,2025-01-21 17:32:13.591762,2025-01-21 17:32:36.075318,0 days 00:00:22.483556,0.7732530233482221,1.2135661755295841,0.41562590591599563,26,6,COMPLETE
196,52.339999999999996,2025-01-21 17:32:36.144665,2025-01-21 17:32:55.344417,0 days 00:00:19.199752,0.7979347763866147,1.6848074165263582,0.42655376369370274,19,6,COMPLETE
197,50.690000000000005,2025-01-21 17:32:55.409034,2025-01-21 17:33:14.768570,0 days 00:00:19.359536,0.40964063990461624,1.6272404766074076,0.42329819763680226,19,6,COMPLETE
198,51.61,2025-01-21 17:33:14.842941,2025-01-21 17:33:35.352873,0 days 00:00:20.509932,0.7750687838508675,1.1802406156211878,0.3034491247479055,23,6,COMPLETE
199,37.16,2025-01-21 17:33:35.428125,2025-01-21 17:33:55.300733,0 days 00:00:19.872608,0.8936650563575728,1.0560150075183352,0.07126816226853921,20,6,COMPLETE
200,49.02,2025-01-21 17:33:55.388505,2025-01-21 17:34:12.355740,0 days 00:00:16.967235,0.6225115590878862,2.390824722783565,0.6373528435031247,12,6,COMPLETE
201,52.26,2025-01-21 17:34:12.425338,2025-01-21 17:34:34.794880,0 days 00:00:22.369542,0.7315683689205128,1.72798145098292,0.4151140433273964,26,8,COMPLETE
202,52.5,2025-01-21 17:34:34.875209,2025-01-21 17:34:57.553682,0 days 00:00:22.678473,0.8375282729479362,1.7012117485889868,0.40863199731238126,26,8,COMPLETE
203,52.39,2025-01-21 17:34:57.628767,2025-01-21 17:35:20.165054,0 days 00:00:22.536287,0.7956008878332982,1.7851150491470298,0.4110405597718842,26,8,COMPLETE
204,52.019999999999996,2025-01-21 17:35:20.229589,2025-01-21 17:35:43.051269,0 days 00:00:22.821680,0.6287206472884054,1.8092431961189355,0.40216108948165213,26,8,COMPLETE
205,51.61,2025-01-21 17:35:43.120700,2025-01-21 17:36:03.169458,0 days 00:00:20.048758,0.7763589153292509,1.9157208441660627,0.3217978502515956,22,8,COMPLETE
206,48.92,2025-01-21 17:36:03.243517,2025-01-21 17:36:25.862185,0 days 00:00:22.618668,0.5134399943138216,3.2135651400536216,0.4519039011693026,26,9,COMPLETE
207,52.42,2025-01-21 17:36:25.929862,2025-01-21 17:36:46.628134,0 days 00:00:20.698272,0.8706009290934611,1.4638972307092692,0.36380561989259547,24,8,COMPLETE
208,50.18,2025-01-21 17:36:46.723682,2025-01-21 17:37:07.502863,0 days 00:00:20.779181,0.8364010564481814,1.5339763414689167,0.25478242638503223,24,8,COMPLETE
209,23.849999999999998,2025-01-21 17:37:07.580666,2025-01-21 17:37:26.663434,0 days 00:00:19.082768,0.6937240585058101,1.2814891911485902,0.009007288514400894,18,9,COMPLETE
210,51.2,2025-01-21 17:37:26.726270,2025-01-21 17:37:46.566914,0 days 00:00:19.840644,0.5780432879458702,1.6682891231817767,0.3369522929928977,21,8,COMPLETE
211,52.0,2025-01-21 17:37:46.642869,2025-01-21 17:38:08.189402,0 days 00:00:21.546533,0.9386734913147747,2.3517828934396316,0.38570456075024345,25,7,COMPLETE
212,52.6,2025-01-21 17:38:08.268353,2025-01-21 17:38:30.978359,0 days 00:00:22.710006,0.8452961894334674,1.4367218846409722,0.47918097047878155,27,9,COMPLETE
213,51.690000000000005,2025-01-21 17:38:31.055429,2025-01-21 17:38:53.579309,0 days 00:00:22.523880,0.738611397380814,1.4433318370333104,0.545308076396907,26,8,COMPLETE
214,52.370000000000005,2025-01-21 17:38:53.631570,2025-01-21 17:39:13.598049,0 days 00:00:19.966479,0.8818102614077664,1.2598859684513029,0.39880500582867523,22,9,COMPLETE
215,52.12,2025-01-21 17:39:13.670512,2025-01-21 17:39:33.957139,0 days 00:00:20.286627,0.9010136208074269,1.7499293984273874,0.508304252183251,22,9,COMPLETE
216,51.29,2025-01-21 17:39:34.022946,2025-01-21 17:39:54.793852,0 days 00:00:20.770906,0.46720470713427553,1.3298870183022244,0.39871195746334326,24,10,COMPLETE
217,51.41,2025-01-21 17:39:54.864392,2025-01-21 17:40:17.854788,0 days 00:00:22.990396,0.6980402245201828,2.023230988180972,0.3368146057485451,28,9,COMPLETE
218,52.449999999999996,2025-01-21 17:40:17.922253,2025-01-21 17:40:38.743551,0 days 00:00:20.821298,0.8385645944062821,1.2155854961210393,0.44365175752181113,23,9,COMPLETE
219,52.629999999999995,2025-01-21 17:40:38.801737,2025-01-21 17:40:58.302147,0 days 00:00:19.500410,0.8088230390544118,1.5334394156243845,0.4315930246242589,20,8,COMPLETE
220,51.980000000000004,2025-01-21 17:40:58.366882,2025-01-21 17:41:16.391110,0 days 00:00:18.024228,0.6156477598009197,1.588351425687235,0.44275750847454753,16,8,COMPLETE
221,51.05,2025-01-21 17:41:16.456491,2025-01-21 17:41:36.049307,0 days 00:00:19.592816,0.7800698815303007,1.2347161200173542,0.5833818467327837,20,9,COMPLETE
222,52.53,2025-01-21 17:41:36.124943,2025-01-21 17:41:56.529731,0 days 00:00:20.404788,0.88083387449424,1.5224559781869502,0.3891446072476342,22,8,COMPLETE
223,52.449999999999996,2025-01-21 17:41:56.594576,2025-01-21 17:42:16.665591,0 days 00:00:20.071015,0.8100906682479813,1.4579976884341384,0.41874713102627686,22,8,COMPLETE
224,51.559999999999995,2025-01-21 17:42:16.740873,2025-01-21 17:42:35.877921,0 days 00:00:19.137048,0.9462212027758422,1.4350328281721056,0.2878220973412732,18,8,COMPLETE
225,51.43,2025-01-21 17:42:35.938736,2025-01-21 17:42:56.093382,0 days 00:00:20.154646,0.6167334651169872,2.040718148570374,0.3950867269852188,22,10,COMPLETE
226,52.459999999999994,2025-01-21 17:42:56.167492,2025-01-21 17:43:16.348109,0 days 00:00:20.180617,0.9903623098105591,1.14518825895947,0.47808740803299965,22,9,COMPLETE
227,51.4,2025-01-21 17:43:16.410839,2025-01-21 17:43:33.874775,0 days 00:00:17.463936,0.9433013576221502,1.2271884168563787,0.565548630409657,14,9,COMPLETE
228,52.25,2025-01-21 17:43:33.952054,2025-01-21 17:43:53.853858,0 days 00:00:19.901804,0.8402360155341436,1.1275376374625,0.47547826291985357,21,10,COMPLETE
229,52.0,2025-01-21 17:43:53.923955,2025-01-21 17:44:14.354184,0 days 00:00:20.430229,1.0879320483870392,1.4482632804344362,0.3367975890284248,23,9,COMPLETE
230,52.339999999999996,2025-01-21 17:44:14.425507,2025-01-21 17:44:34.105919,0 days 00:00:19.680412,1.0214014976043644,1.1517224949260396,0.4983450792170643,19,9,COMPLETE
231,50.13999999999999,2025-01-21 17:44:34.176801,2025-01-21 17:44:52.986099,0 days 00:00:18.809298,1.0017588881070472,1.0630669582114955,0.6709967955028235,17,9,COMPLETE
232,52.14,2025-01-21 17:44:53.060153,2025-01-21 17:45:12.534280,0 days 00:00:19.474127,0.8122536088283933,1.2589138426203734,0.48858447779814845,19,9,COMPLETE
233,52.5,2025-01-21 17:45:12.597908,2025-01-21 17:45:33.175392,0 days 00:00:20.577484,1.0370468113390623,1.4072941959995875,0.3808685507476185,23,10,COMPLETE
234,52.18000000000001,2025-01-21 17:45:33.253548,2025-01-21 17:45:52.543694,0 days 00:00:19.290146,1.097967446876523,1.4148587991102877,0.36685449398473224,20,10,COMPLETE
235,52.25,2025-01-21 17:45:52.612922,2025-01-21 17:46:13.056990,0 days 00:00:20.444068,1.0112111223334788,1.5401874511428373,0.518475749481349,23,10,COMPLETE
236,52.21,2025-01-21 17:46:13.126734,2025-01-21 17:46:33.347232,0 days 00:00:20.220498,0.9015490447791137,1.9450260798868855,0.4772267243625092,22,11,COMPLETE
237,51.6,2025-01-21 17:46:33.424851,2025-01-21 17:46:54.279262,0 days 00:00:20.854411,1.0162198092659467,1.0549867965768676,0.30320652557391065,24,8,COMPLETE
238,51.790000000000006,2025-01-21 17:46:54.354482,2025-01-21 17:47:13.555729,0 days 00:00:19.201247,0.6396919275406032,1.5637702815847936,0.3687844430212343,19,9,COMPLETE
239,52.480000000000004,2025-01-21 17:47:13.630555,2025-01-21 17:47:33.384242,0 days 00:00:19.753687,1.2428116966404954,2.4076493414866524,0.45376941609780724,21,8,COMPLETE
240,51.71,2025-01-21 17:47:33.443021,2025-01-21 17:47:53.140365,0 days 00:00:19.697344,1.1447346458888688,2.678878546271397,0.5510742860325136,21,8,COMPLETE
241,52.239999999999995,2025-01-21 17:47:53.204856,2025-01-21 17:48:44.176064,0 days 00:00:50.971208,0.8847387320415528,2.0770230945981076,0.3985274766034865,17,9,COMPLETE
242,52.53,2025-01-21 17:48:44.240342,2025-01-21 17:49:04.934052,0 days 00:00:20.693710,1.2289949233703927,1.359353255505302,0.45354059685093384,24,8,COMPLETE
243,52.75,2025-01-21 17:49:04.996792,2025-01-21 17:49:25.280668,0 days 00:00:20.283876,1.1857135389662428,1.8206959028345755,0.44444325492626074,23,8,COMPLETE
244,52.66,2025-01-21 17:49:25.342774,2025-01-21 17:49:45.654754,0 days 00:00:20.311980,1.185581397452473,1.717542928198471,0.4520251458660906,23,8,COMPLETE
245,50.1,2025-01-21 17:49:45.742052,2025-01-21 17:50:06.104631,0 days 00:00:20.362579,1.209305925505615,0.0016724833656519974,0.42952081312513557,23,8,COMPLETE
246,51.9,2025-01-21 17:50:06.162392,2025-01-21 17:50:26.032637,0 days 00:00:19.870245,0.7112507058009165,1.7569984658277713,0.3411106420770997,21,8,COMPLETE
247,52.44,2025-01-21 17:50:26.100611,2025-01-21 17:50:46.914461,0 days 00:00:20.813850,0.8490581675004185,1.4193719607067485,0.4459253542747984,24,9,COMPLETE
248,51.33,2025-01-21 17:50:46.992869,2025-01-21 17:51:07.319283,0 days 00:00:20.326414,0.8375199942073169,2.3868465506636154,0.5626629027899106,23,9,COMPLETE
249,52.55,2025-01-21 17:51:07.384050,2025-01-21 17:51:27.073125,0 days 00:00:19.689075,0.8376486323921128,1.4342871264187553,0.3988883178634838,20,8,COMPLETE
250,50.12,2025-01-21 17:51:27.158128,2025-01-21 17:51:48.223350,0 days 00:00:21.065222,0.6961030057262964,1.7199599140149118,0.2799139315812538,24,8,COMPLETE
251,51.35999999999999,2025-01-21 17:51:48.299053,2025-01-21 17:52:08.178098,0 days 00:00:19.879045,0.5329355867459712,1.5837634987348597,0.37087509399436114,21,8,COMPLETE
252,52.470000000000006,2025-01-21 17:52:08.250417,2025-01-21 17:54:26.731843,0 days 00:02:18.481426,0.8544421427493092,1.4059048092638222,0.41522146750855754,25,8,COMPLETE
253,51.94,2025-01-21 17:54:26.813327,2025-01-21 17:54:48.463135,0 days 00:00:21.649808,0.8922779842989897,1.3017985240894137,0.3314566149451907,25,8,COMPLETE
254,52.27,2025-01-21 17:54:48.552510,2025-01-21 17:55:09.210913,0 days 00:00:20.658403,0.6828426381356283,1.4209184314243504,0.3930633512421674,24,8,COMPLETE
255,51.190000000000005,2025-01-21 17:55:09.279399,2025-01-21 17:55:29.173232,0 days 00:00:19.893833,1.0545291256159162,1.8903998583185282,0.6000398953872903,22,8,COMPLETE
256,0.49,2025-01-21 17:55:29.246556,2025-01-21 17:55:43.235267,0 days 00:00:13.988711,0.031682658019167434,1.4531544188405086,0.30634176984110595,2,1,COMPLETE
257,52.14,2025-01-21 17:55:43.300066,2025-01-21 17:56:05.863075,0 days 00:00:22.563009,0.8247967658229494,2.3053466426702647,0.4376550436230431,26,9,COMPLETE
258,52.18000000000001,2025-01-21 17:56:05.950996,2025-01-21 17:56:26.605672,0 days 00:00:20.654676,1.2477845746581282,1.3331185524018907,0.36273303874335466,24,8,COMPLETE
259,47.39,2025-01-21 17:56:26.669395,2025-01-21 17:56:46.642638,0 days 00:00:19.973243,0.6120373407119575,1.9476407370007969,0.728625283888044,22,9,COMPLETE
260,52.410000000000004,2025-01-21 17:56:46.726977,2025-01-21 17:57:09.121355,0 days 00:00:22.394378,0.9746537554857447,1.5685564115965316,0.5023461481053059,26,10,COMPLETE
261,41.13,2025-01-21 17:57:09.175518,2025-01-21 17:57:31.578444,0 days 00:00:22.402926,0.8792734444134079,1.6213302366482336,0.10859185233338527,26,10,COMPLETE
262,0.52,2025-01-21 17:57:31.658254,2025-01-21 17:57:55.384022,0 days 00:00:23.725768,0.0013162319489426998,1.9006191314994278,0.5208191665753683,27,12,COMPLETE
263,49.980000000000004,2025-01-21 17:57:55.445155,2025-01-21 17:58:16.969201,0 days 00:00:21.524046,0.717944692415999,1.4137360490325408,0.25669117983355133,25,10,COMPLETE
264,52.459999999999994,2025-01-21 17:58:17.029115,2025-01-21 17:58:37.018048,0 days 00:00:19.988933,1.4191646495553811,2.3157869289380275,0.41199993173196703,21,8,COMPLETE
265,52.410000000000004,2025-01-21 17:58:37.081788,2025-01-21 17:58:56.369429,0 days 00:00:19.287641,1.3572224436331135,2.726506702036028,0.4373722547520106,20,8,COMPLETE
266,50.81,2025-01-21 17:58:56.452282,2025-01-21 17:59:16.296826,0 days 00:00:19.844544,1.5380357699536127,2.995002163225237,0.6231655781699199,20,8,COMPLETE
267,52.080000000000005,2025-01-21 17:59:16.366958,2025-01-21 17:59:35.031041,0 days 00:00:18.664083,1.375421390952827,3.6477464194471136,0.4810930686770668,17,8,COMPLETE
268,26.590000000000003,2025-01-21 17:59:35.103313,2025-01-21 17:59:54.479889,0 days 00:00:19.376576,1.5656079508080796,2.8804961813599803,0.017109314031739382,20,8,COMPLETE
269,52.26,2025-01-21 17:59:54.551215,2025-01-21 18:00:12.328474,0 days 00:00:17.777259,1.2609979156863902,2.486754359993296,0.4320005823020482,15,8,COMPLETE
270,51.76,2025-01-21 18:00:12.408913,2025-01-21 18:00:32.914244,0 days 00:00:20.505331,1.104821749723532,2.3920893469060402,0.5599138084243741,23,7,COMPLETE
271,51.449999999999996,2025-01-21 18:00:32.991445,2025-01-21 18:00:52.763403,0 days 00:00:19.771958,1.3470072749088298,2.1967116153170947,0.3285607488054701,21,11,COMPLETE
272,52.6,2025-01-21 18:00:52.852484,2025-01-21 18:01:14.154099,0 days 00:00:21.301615,1.1042890741437048,1.8990387824641322,0.46868597394954875,24,7,COMPLETE
273,50.49,2025-01-21 18:01:14.218217,2025-01-21 18:01:33.423720,0 days 00:00:19.205503,1.6290664613368493,2.1416742239736104,0.675133138747026,18,8,COMPLETE
274,52.14,2025-01-21 18:01:33.501618,2025-01-21 18:01:54.279880,0 days 00:00:20.778262,1.1259532573635327,2.6865680824677045,0.5057103414348256,24,7,COMPLETE
275,52.2,2025-01-21 18:01:54.368473,2025-01-21 18:02:13.574586,0 days 00:00:19.206113,1.257147858856086,1.8005502930620945,0.48362739545713646,20,9,COMPLETE
276,50.91,2025-01-21 18:02:13.630714,2025-01-21 18:02:33.703665,0 days 00:00:20.072951,1.0070368907183729,1.61478300233418,0.6042508708112866,22,7,COMPLETE
277,52.03,2025-01-21 18:02:33.766748,2025-01-21 18:02:54.616937,0 days 00:00:20.850189,1.458408946444903,1.151817573808248,0.416256915803135,24,7,COMPLETE
